,Unnamed: 0,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,Week,Source
207,19907,8,7.0,The Race,Tay-K,12.0,8818197,1.8%,https://www.youtube.com/watch?v=OYhXJaEbw7c,2017-10-05,YouTube
208,19908,9,8.0,I Get the Bag (feat. Migos),Gucci Mane,8.0,8662949,1.9%,https://www.youtube.com/watch?v=uo14xGYwWd4,2017-10-05,YouTube
209,19909,10,26.0,Hi Bich,Bhad Bhabie,3.0,8523348,90.6%,https://www.youtube.com/watch?v=1NyMSWqIJDQ,2017-10-05,YouTube
210,19910,11,12.0,The Weekend,SZA,11.0,7436834,1.6%,https://www.youtube.com/watch?v=cMD63TwzB1o,2017-10-05,YouTube
211,19911,12,10.0,Too Good At Goodbyes,Sam Smith,5.0,6840721,-8.4%,https://www.youtube.com/watch?v=J_ub7Etch2U,2017-10-05,YouTube
212,19912,13,15.0,XO TOUR Llif3,Lil Uzi Vert,30.0,6694301,6.7%,https://www.youtube.com/watch?v=WrsFXgQk5UI,2017-10-05,YouTube
213,19913,14,11.0,Gucci Gang,Lil Pump,6.0,6589428,-10.5%,https://www.youtube.com/watch?v=9alXo1OXTec,2017-10-05,YouTube
215,19915,16,14.0,Believer,Imagine Dragons,31.0,6432828,-0.9%,https://www.youtube.com/watch?v=7wtfhZwyrcc,2017-10-05,YouTube
216,19916,17,16.0,Unforgettable (feat. Swae Lee),French Montana,26.0,6321571,2.4%,https://www.youtube.com/watch?v=CTFtOOh47oo,2017-10-05,YouTube
217,19917,18,17.0,Young Dumb & Broke,Khalid,11.0,6158874,0.1%,https://www.youtube.com/watch?v=IPfJnp1guPc,2017-10-05,YouTube
218,19918,19,13.0,Rolex,Ayo & Teo,38.0,5988743,-10%,https://www.youtube.com/watch?v=lwk5OUII9Vc,2017-10-05,YouTube
219,19919,20,18.0,Shape of You,Ed Sheeran,40.0,5833050,3.7%,https://www.youtube.com/watch?v=JGwWNGJdvx8,2017-10-05,YouTube
220,19920,21,19.0,Congratulations (feat. Quavo),Post Malone,38.0,5365899,-1.7%,https://www.youtube.com/watch?v=SC4xMk98Pdc,2017-10-05,YouTube
221,19921,22,20.0,That's What I Like,Bruno Mars,33.0,5086699,1.7%,https://www.youtube.com/watch?v=PMivT7MJ41M,2017-10-05,YouTube
222,19922,23,22.0,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,17.0,5063372,7.4%,https://www.youtube.com/watch?v=fyaI4-5849w,2017-10-05,YouTube
224,19924,25,30.0,Transportin',Kodak Black,8.0,4720102,13.4%,https://www.youtube.com/watch?v=Ns167_llTiA,2017-10-05,YouTube
225,19925,26,23.0,"I'm The One (feat. Justin Bieber, Quavo, Chance The Rapper & Lil Wayne)",DJ Khaled,24.0,4704471,1%,https://www.youtube.com/watch?v=weeI1G46q0o,2017-10-05,YouTube
226,19926,27,27.0,HUMBLE.,Kendrick Lamar,29.0,4618779,3.7%,https://www.youtube.com/watch?v=tvTRZJ-4EyI,2017-10-05,YouTube
227,19927,28,21.0,New Rules,Dua Lipa,10.0,4462747,-9.6%,https://www.youtube.com/watch?v=k2qgadSvNyU,2017-10-05,YouTube
228,19928,29,24.0,Bad and Boujee (feat. Lil Uzi Vert),Migos,50.0,4444808,-3.9%,https://www.youtube.com/watch?v=S-sJp1FfG7Q,2017-10-05,YouTube
229,19929,30,25.0,"Pills & Automobiles (feat. Yo Gotti, Kodak Black & A Boogie wit da Hoodie)",Chris Brown,6.0,4164208,-9.7%,https://www.youtube.com/watch?v=GTexe8c0eqw,2017-10-05,YouTube
230,19930,31,32.0,Mask Off,Future,27.0,4102376,0.9%,https://www.youtube.com/watch?v=xvZqHgFz51I,2017-10-05,YouTube
231,19931,32,28.0,Thunder,Imagine Dragons,3.0,4044800,-5.6%,https://www.youtube.com/watch?v=fKopy74weus,2017-10-05,YouTube
232,19932,33,29.0,do re mi (feat. Gucci Mane),blackbear,9.0,3978983,-4.5%,https://www.youtube.com/watch?v=dfzlUHOFQ5k,2017-10-05,YouTube
233,19933,34,33.0,Slippery (feat. Gucci Mane),Migos,21.0,3968509,3.3%,https://www.youtube.com/watch?v=Hm1YFszJWbQ,2017-10-05,YouTube
234,19934,35,35.0,Escápate Conmigo (feat. Ozuna),Wisin,19.0,3913437,3.4%,https://www.youtube.com/watch?v=3X9wEwulYhk,2017-10-05,YouTube
235,19935,36,34.0,Love Galore (feat. Travis Scott),SZA,13.0,3675719,-3.8%,https://www.youtube.com/watch?v=hHXfCOjb3fk,2017-10-05,YouTube
236,19936,37,37.0,Attention (acoustic),Charlie Puth,24.0,3630557,-2.5%,https://www.youtube.com/watch?v=nfs8NYg7yQM,2017-10-05,YouTube
240,19940,41,41.0,When It Rains It Pours,Luke Combs,6.0,3472290,-2.5%,https://www.youtube.com/watch?v=uXyxFMbqKYA,2017-10-05,YouTube
241,19941,42,45.0,No Smoke,YoungBoy Never Broke Again,9.0,3457825,1.4%,https://www.youtube.com/watch?v=K3uMMjZGhnI,2017-10-05,YouTube
242,19942,43,44.0,Look at Me!,XXXTENTACION,36.0,3429018,-1.6%,https://www.youtube.com/watch?v=qku2WZ7aRYw,2017-10-05,YouTube
243,19943,44,39.0,What Ifs (feat. Lauren Alaina),Kane Brown,9.0,3340440,-6.5%,https://www.youtube.com/watch?v=fM8V1XOI-14,2017-10-05,YouTube
244,19944,45,47.0,Location,Khalid,34.0,3327172,2.8%,https://www.youtube.com/watch?v=by3yRdlQvzs,2017-10-05,YouTube
245,19945,46,49.0,Roll in Peace (feat. XXXTENTACION),Kodak Black,8.0,3325007,7%,https://www.youtube.com/watch?v=S0nbOenwCLw,2017-10-05,YouTube
246,19946,47,52.0,Imagine That,Kevin Gates,2.0,3308482,14.6%,https://www.youtube.com/watch?v=jXpY6OY4zmM,2017-10-05,YouTube
247,19947,48,46.0,Felices Los 4,Maluma,23.0,3297074,-1.1%,https://www.youtube.com/watch?v=t_jHrUE5IOk,2017-10-05,YouTube
249,19949,50,43.0,Happy,Pharrell Williams,34.0,3152320,-10.9%,https://www.youtube.com/watch?v=ZbZSe6N_BXs,2017-10-05,YouTube
253,19953,54,48.0,Mayores (feat. Bad Bunny),Becky G,6.0,3010868,-4.7%,https://www.youtube.com/watch?v=GMFewiplIbw,2017-10-05,YouTube
258,19958,59,60.0,Krippy Kush,Farruko,9.0,2895462,8.6%,https://www.youtube.com/watch?v=j1_JW7An2l0,2017-10-05,YouTube
260,19960,61,57.0,Strip That Down (feat. Quavo),Liam Payne,16.0,2805251,0.8%,https://www.youtube.com/watch?v=vSW2M-BB1NE,2017-10-05,YouTube
261,19961,62,55.0,B.E.D.,Jacquees,7.0,2781644,-1.1%,https://www.youtube.com/watch?v=ul1H_p_FeaA,2017-10-05,YouTube
262,19962,63,54.0,Swish Swish (feat. Nicki Minaj),Katy Perry,11.0,2779445,-1.8%,https://www.youtube.com/watch?v=iGk5fR-t5AU,2017-10-05,YouTube
263,19963,64,51.0,Jocelyn Flores (feat. Shiloh Dynasty),XXXTENTACION,7.0,2766180,-5.1%,https://www.youtube.com/watch?v=FAucVNRx_mU,2017-10-05,YouTube
265,19965,66,42.0,Havana (feat. Young Thug),Camila Cabello,2.0,2758082,-22.1%,https://www.youtube.com/watch?v=BQ0mxQXmLsk,2017-10-05,YouTube
267,19967,68,59.0,DNA,BTS,4.0,2731655,2.1%,https://www.youtube.com/watch?v=MBdVXkSdhwU,2017-10-05,YouTube
268,19968,69,58.0,When We,Tank,4.0,2723063,-1.5%,https://www.youtube.com/watch?v=QRF9TgkBCjc,2017-10-05,YouTube
271,19971,72,56.0,Dusk Till Dawn (feat. Sia),ZAYN,5.0,2685569,-3.6%,https://www.youtube.com/watch?v=tt2k8PGm-TI,2017-10-05,YouTube
272,19972,73,62.0,Praying,Kesha,11.0,2681023,1%,https://www.youtube.com/watch?v=v-Dur3uXXCQ,2017-10-05,YouTube
273,19973,74,61.0,Idfc (Tarro Remix),blackbear,18.0,2656196,-0.3%,https://www.youtube.com/watch?v=gxE4ngu78Ro,2017-10-05,YouTube
275,19975,76,53.0,Don’t Let Me Down (feat. Daya),The Chainsmokers,52.0,2580474,-9.4%,https://www.youtube.com/watch?v=Io0fBr1XBUA,2017-10-05,YouTube
276,19976,77,31.0,Perfect,Ed Sheeran,2.0,2567268,-38%,https://www.youtube.com/watch?v=2Vv-BfVoq4g,2017-10-05,YouTube
278,19978,79,66.0,"It's A Vibe (feat. Ty Dolla $ign, Trey Songz & Jhené Aiko)",2 Chainz,6.0,2541365,7%,https://www.youtube.com/watch?v=tU3p6mz-uxU,2017-10-05,YouTube
285,19985,86,69.0,Untouchable,YoungBoy Never Broke Again,19.0,2477348,7.3%,https://www.youtube.com/watch?v=ipM9SkIkwCY,2017-10-05,YouTube
286,19986,87,65.0,BUTTERFLY EFFECT,Travis Scott,5.0,2459722,3.5%,https://www.youtube.com/watch?v=_EyZUTDAH0U,2017-10-05,YouTube
287,19987,88,40.0,Corrido De Juanito,Calibre 50,5.0,2444518,-31.4%,https://www.youtube.com/watch?v=pC7a27zE2fs,2017-10-05,YouTube
290,19990,91,67.0,Tennessee Whiskey,Chris Stapleton,6.0,2366929,-0.2%,https://www.youtube.com/watch?v=4zAThXFOy2c,2017-10-05,YouTube
291,19991,92,78.0,Its Every Night Sis,RiceGum,10.0,2349352,5.3%,https://www.youtube.com/watch?v=-Zy28mVeVZw,2017-10-05,YouTube
292,19992,93,64.0,Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,4.0,2341778,-2.9%,https://www.youtube.com/watch?v=nhNqbe6QENY,2017-10-05,YouTube
293,19993,94,79.0,LOYALTY. (feat. Rihanna),Kendrick Lamar,11.0,2339288,5.9%,https://www.youtube.com/watch?v=Dlh-dzB2U4Y,2017-10-05,YouTube
295,19995,96,82.0,What Lovers Do (feat. SZA),Maroon 5,2.0,2315594,10.7%,https://www.youtube.com/watch?v=5Wiio4KoGe8,2017-10-05,YouTube
297,19997,98,36.0,Relationship (feat. Future),Young Thug,2.0,2302082,-39.1%,https://www.youtube.com/watch?v=dwWs7ZnGekc,2017-10-05,YouTube
298,19998,99,38.0,Drowning,A Boogie Wit Da Hoodie,2.0,2292857,-35.9%,https://www.youtube.com/watch?v=fUtlqtdn1Xo,2017-10-05,YouTube
300,19800,1,1.0,Bodak Yellow,Cardi B,15.0,21772458,0.5%,https://www.youtube.com/watch?v=PEGccV-NOm8,2017-10-12,YouTube
301,19801,2,2.0,Despacito (feat. Daddy Yankee),Luis Fonsi,39.0,12282119,-10.1%,https://www.youtube.com/watch?v=kJQP7kiw5Fk,2017-10-12,YouTube
302,19802,3,5.0,Bank Account,21 Savage,14.0,11732182,4.8%,https://www.youtube.com/watch?v=sV2t3tW_JTQ,2017-10-12,YouTube
303,19803,4,4.0,Look What You Made Me Do,Taylor Swift,7.0,11534987,2.5%,https://www.youtube.com/watch?v=3tmd-ClpJxA,2017-10-12,YouTube
304,19804,5,3.0,1-800-273-8255 (feat. Alessia Cara & Khalid),Logic,8.0,11476279,-1.2%,https://www.youtube.com/watch?v=Kb24RrHIbFk,2017-10-12,YouTube
305,19805,6,6.0,Rake It Up (feat. Nicki Minaj),Yo Gotti,15.0,10264372,-3.5%,https://www.youtube.com/watch?v=OrSadmwmmAs,2017-10-12,YouTube
306,19806,7,8.0,The Race,Tay-K,12.0,8660177,-1.8%,https://www.youtube.com/watch?v=OYhXJaEbw7c,2017-10-12,YouTube
307,19807,8,9.0,I Get the Bag (feat. Migos),Gucci Mane,8.0,8500061,-1.9%,https://www.youtube.com/watch?v=uo14xGYwWd4,2017-10-12,YouTube
308,19808,9,7.0,Mi Gente (J Balvin & Willy William),J Balvin & Willy William,15.0,8370562,-5.6%,https://www.youtube.com/watch?v=wnJ6LuUFpMo,2017-10-12,YouTube
309,19809,10,12.0,Too Good At Goodbyes,Sam Smith,5.0,7471888,9.2%,https://www.youtube.com/watch?v=J_ub7Etch2U,2017-10-12,YouTube
310,19810,11,14.0,Gucci Gang,Lil Pump,6.0,7362626,11.7%,https://www.youtube.com/watch?v=9alXo1OXTec,2017-10-12,YouTube
311,19811,12,11.0,The Weekend,SZA,11.0,7319994,-1.6%,https://www.youtube.com/watch?v=cMD63TwzB1o,2017-10-12,YouTube
312,19812,13,19.0,Rolex,Ayo & Teo,38.0,6657482,11.2%,https://www.youtube.com/watch?v=lwk5OUII9Vc,2017-10-12,YouTube
313,19813,14,16.0,Believer,Imagine Dragons,31.0,6494040,1%,https://www.youtube.com/watch?v=7wtfhZwyrcc,2017-10-12,YouTube
314,19814,15,13.0,XO TOUR Llif3,Lil Uzi Vert,30.0,6276546,-6.2%,https://www.youtube.com/watch?v=WrsFXgQk5UI,2017-10-12,YouTube
315,19815,16,17.0,Unforgettable (feat. Swae Lee),French Montana,26.0,6176139,-2.3%,https://www.youtube.com/watch?v=CTFtOOh47oo,2017-10-12,YouTube
316,19816,17,18.0,Young Dumb & Broke,Khalid,11.0,6153477,-0.1%,https://www.youtube.com/watch?v=IPfJnp1guPc,2017-10-12,YouTube
317,19817,18,20.0,Shape of You,Ed Sheeran,40.0,5624208,-3.6%,https://www.youtube.com/watch?v=JGwWNGJdvx8,2017-10-12,YouTube
318,19818,19,21.0,Congratulations (feat. Quavo),Post Malone,38.0,5460455,1.8%,https://www.youtube.com/watch?v=SC4xMk98Pdc,2017-10-12,YouTube
319,19819,20,22.0,That's What I Like,Bruno Mars,33.0,5003149,-1.6%,https://www.youtube.com/watch?v=PMivT7MJ41M,2017-10-12,YouTube
320,19820,21,28.0,New Rules,Dua Lipa,10.0,4936579,10.6%,https://www.youtube.com/watch?v=k2qgadSvNyU,2017-10-12,YouTube
321,19821,22,23.0,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,17.0,4714745,-6.9%,https://www.youtube.com/watch?v=fyaI4-5849w,2017-10-12,YouTube
322,19822,23,26.0,"I'm The One (feat. Justin Bieber, Quavo, Chance The Rapper & Lil Wayne)",DJ Khaled,24.0,4659143,-1%,https://www.youtube.com/watch?v=weeI1G46q0o,2017-10-12,YouTube
323,19823,24,29.0,Bad and Boujee (feat. Lil Uzi Vert),Migos,50.0,4625968,4.1%,https://www.youtube.com/watch?v=S-sJp1FfG7Q,2017-10-12,YouTube
324,19824,25,30.0,"Pills & Automobiles (feat. Yo Gotti, Kodak Black & A Boogie wit da Hoodie)",Chris Brown,6.0,4612509,10.8%,https://www.youtube.com/watch?v=GTexe8c0eqw,2017-10-12,YouTube
325,19825,26,10.0,Hi Bich,Bhad Bhabie,3.0,4472895,-47.5%,https://www.youtube.com/watch?v=1NyMSWqIJDQ,2017-10-12,YouTube
326,19826,27,27.0,HUMBLE.,Kendrick Lamar,29.0,4452610,-3.6%,https://www.youtube.com/watch?v=tvTRZJ-4EyI,2017-10-12,YouTube
327,19827,28,32.0,Thunder,Imagine Dragons,3.0,4285184,5.9%,https://www.youtube.com/watch?v=fKopy74weus,2017-10-12,YouTube
328,19828,29,33.0,do re mi (feat. Gucci Mane),blackbear,9.0,4166167,4.7%,https://www.youtube.com/watch?v=dfzlUHOFQ5k,2017-10-12,YouTube
329,19829,30,25.0,Transportin',Kodak Black,8.0,4161874,-11.8%,https://www.youtube.com/watch?v=Ns167_llTiA,2017-10-12,YouTube
330,19830,31,77.0,Perfect,Ed Sheeran,2.0,4139099,61.2%,https://www.youtube.com/watch?v=2Vv-BfVoq4g,2017-10-12,YouTube
331,19831,32,31.0,Mask Off,Future,27.0,4064752,-0.9%,https://www.youtube.com/watch?v=xvZqHgFz51I,2017-10-12,YouTube
332,19832,33,34.0,Slippery (feat. Gucci Mane),Migos,21.0,3842528,-3.2%,https://www.youtube.com/watch?v=Hm1YFszJWbQ,2017-10-12,YouTube
333,19833,34,36.0,Love Galore (feat. Travis Scott),SZA,13.0,3819963,3.9%,https://www.youtube.com/watch?v=hHXfCOjb3fk,2017-10-12,YouTube
334,19834,35,35.0,Escápate Conmigo (feat. Ozuna),Wisin,19.0,3785898,-3.3%,https://www.youtube.com/watch?v=3X9wEwulYhk,2017-10-12,YouTube
335,19835,36,98.0,Relationship (feat. Future),Young Thug,2.0,3780501,64.2%,https://www.youtube.com/watch?v=dwWs7ZnGekc,2017-10-12,YouTube
336,19836,37,37.0,Attention (acoustic),Charlie Puth,24.0,3722314,2.5%,https://www.youtube.com/watch?v=nfs8NYg7yQM,2017-10-12,YouTube
337,19837,38,99.0,Drowning,A Boogie Wit da Hoodie,2.0,3578689,56.1%,https://www.youtube.com/watch?v=fUtlqtdn1Xo,2017-10-12,YouTube
338,19838,39,44.0,What Ifs (feat. Lauren Alaina),Kane Brown,9.0,3574422,7%,https://www.youtube.com/watch?v=fM8V1XOI-14,2017-10-12,YouTube
339,19839,40,88.0,Corrido De Juanito,Calibre 50,5.0,3561858,45.7%,https://www.youtube.com/watch?v=pC7a27zE2fs,2017-10-12,YouTube
340,19840,41,41.0,When It Rains It Pours,Luke Combs,6.0,3561836,2.6%,https://www.youtube.com/watch?v=uXyxFMbqKYA,2017-10-12,YouTube
341,19841,42,66.0,Havana (feat. Young Thug),Camila Cabello,2.0,3540224,28.4%,https://www.youtube.com/watch?v=BQ0mxQXmLsk,2017-10-12,YouTube
342,19842,43,50.0,Happy,Pharrell Williams,34.0,3538362,12.2%,https://www.youtube.com/watch?v=ZbZSe6N_BXs,2017-10-12,YouTube
343,19843,44,43.0,Look at Me!,XXXTENTACION,36.0,3484676,1.6%,https://www.youtube.com/watch?v=qku2WZ7aRYw,2017-10-12,YouTube
344,19844,45,42.0,No Smoke,YoungBoy Never Broke Again,9.0,3409601,-1.4%,https://www.youtube.com/watch?v=K3uMMjZGhnI,2017-10-12,YouTube
345,19845,46,48.0,Felices Los 4,Maluma,23.0,3333129,1.1%,https://www.youtube.com/watch?v=t_jHrUE5IOk,2017-10-12,YouTube
346,19846,47,45.0,Location,Khalid,34.0,3235516,-2.8%,https://www.youtube.com/watch?v=by3yRdlQvzs,2017-10-12,YouTube
347,19847,48,54.0,Mayores (feat. Bad Bunny),Becky G,6.0,3160533,5%,https://www.youtube.com/watch?v=GMFewiplIbw,2017-10-12,YouTube
348,19848,49,46.0,Roll in Peace (feat. XXXTENTACION),Kodak Black,8.0,3106063,-6.6%,https://www.youtube.com/watch?v=S0nbOenwCLw,2017-10-12,YouTube
350,19850,51,64.0,Jocelyn Flores (feat. Shiloh Dynasty),XXXTENTACION,7.0,2913480,5.3%,https://www.youtube.com/watch?v=FAucVNRx_mU,2017-10-12,YouTube
351,19851,52,47.0,Imagine That,Kevin Gates,2.0,2887619,-12.7%,https://www.youtube.com/watch?v=jXpY6OY4zmM,2017-10-12,YouTube
352,19852,53,76.0,Don’t Let Me Down (feat. Daya),The Chainsmokers,52.0,2849729,10.4%,https://www.youtube.com/watch?v=Io0fBr1XBUA,2017-10-12,YouTube
353,19853,54,63.0,Swish Swish (feat. Nicki Minaj),Katy Perry,11.0,2831050,1.9%,https://www.youtube.com/watch?v=iGk5fR-t5AU,2017-10-12,YouTube
354,19854,55,62.0,B.E.D.,Jacquees,7.0,2812669,1.1%,https://www.youtube.com/watch?v=ul1H_p_FeaA,2017-10-12,YouTube
355,19855,56,72.0,Dusk Till Dawn (feat. Sia),ZAYN,5.0,2786143,3.7%,https://www.youtube.com/watch?v=tt2k8PGm-TI,2017-10-12,YouTube
356,19856,57,61.0,Strip That Down (feat. Quavo),Liam Payne,16.0,2784280,-0.7%,https://www.youtube.com/watch?v=vSW2M-BB1NE,2017-10-12,YouTube
357,19857,58,69.0,When We,Tank,4.0,2763573,1.5%,https://www.youtube.com/watch?v=QRF9TgkBCjc,2017-10-12,YouTube
358,19858,59,68.0,DNA,BTS,4.0,2674635,-2.1%,https://www.youtube.com/watch?v=MBdVXkSdhwU,2017-10-12,YouTube
359,19859,60,59.0,Krippy Kush,Farruko,9.0,2665088,-8%,https://www.youtube.com/watch?v=j1_JW7An2l0,2017-10-12,YouTube
360,19860,61,74.0,Idfc (Tarro Remix),blackbear,18.0,2664986,0.3%,https://www.youtube.com/watch?v=gxE4ngu78Ro,2017-10-12,YouTube
361,19861,62,73.0,Praying,Kesha,11.0,2654804,-1%,https://www.youtube.com/watch?v=v-Dur3uXXCQ,2017-10-12,YouTube
363,19863,64,93.0,Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,4.0,2410710,2.9%,https://www.youtube.com/watch?v=nhNqbe6QENY,2017-10-12,YouTube
364,19864,65,87.0,BUTTERFLY EFFECT,Travis Scott,5.0,2376045,-3.4%,https://www.youtube.com/watch?v=_EyZUTDAH0U,2017-10-12,YouTube
365,19865,66,79.0,"It's A Vibe (feat. Ty Dolla $ign, Trey Songz & Jhené Aiko)",2 Chainz,6.0,2375195,-6.5%,https://www.youtube.com/watch?v=tU3p6mz-uxU,2017-10-12,YouTube
366,19866,67,91.0,Tennessee Whiskey,Chris Stapleton,6.0,2371698,0.2%,https://www.youtube.com/watch?v=4zAThXFOy2c,2017-10-12,YouTube
368,19868,69,86.0,Untouchable,YoungBoy Never Broke Again,19.0,2308993,-6.8%,https://www.youtube.com/watch?v=ipM9SkIkwCY,2017-10-12,YouTube
377,19877,78,92.0,Its Every Night Sis,RiceGum,10.0,2230262,-5.1%,https://www.youtube.com/watch?v=-Zy28mVeVZw,2017-10-12,YouTube
378,19878,79,94.0,LOYALTY. (feat. Rihanna),Kendrick Lamar,11.0,2209200,-5.6%,https://www.youtube.com/watch?v=Dlh-dzB2U4Y,2017-10-12,YouTube
381,19881,82,96.0,What Lovers Do (feat. SZA),Maroon 5,2.0,2091320,-9.7%,https://www.youtube.com/watch?v=5Wiio4KoGe8,2017-10-12,YouTube
400,19700,1,1.0,Bodak Yellow,Cardi B,16.0,19459123,-10.6%,https://www.youtube.com/watch?v=PEGccV-NOm8,2017-10-19,YouTube
401,19701,2,2.0,Despacito (feat. Daddy Yankee),Luis Fonsi,40.0,11666554,-5%,https://www.youtube.com/watch?v=kJQP7kiw5Fk,2017-10-19,YouTube
402,19702,3,3.0,Bank Account,21 Savage,15.0,11018414,-6.1%,https://www.youtube.com/watch?v=sV2t3tW_JTQ,2017-10-19,YouTube
403,19703,4,5.0,1-800-273-8255 (feat. Alessia Cara & Khalid),Logic,9.0,10654123,-7.2%,https://www.youtube.com/watch?v=Kb24RrHIbFk,2017-10-19,YouTube
404,19704,5,4.0,Look What You Made Me Do,Taylor Swift,8.0,9510508,-17.6%,https://www.youtube.com/watch?v=3tmd-ClpJxA,2017-10-19,YouTube
405,19705,6,6.0,Rake It Up (feat. Nicki Minaj),Yo Gotti,16.0,9088210,-11.5%,https://www.youtube.com/watch?v=OrSadmwmmAs,2017-10-19,YouTube
406,19706,7,8.0,I Get the Bag (feat. Migos),Gucci Mane,9.0,9013039,6%,https://www.youtube.com/watch?v=uo14xGYwWd4,2017-10-19,YouTube
407,19707,8,9.0,Mi Gente (J Balvin & Willy William) (feat. Beyoncé),J Balvin & Willy William,16.0,8764723,4.7%,https://www.youtube.com/watch?v=APHgDFRpCi0,2017-10-19,YouTube
408,19708,9,11.0,Gucci Gang,Lil Pump,7.0,7833146,6.4%,https://www.youtube.com/watch?v=4LfJnj66HVQ,2017-10-19,YouTube
409,19709,10,12.0,The Weekend,SZA,12.0,7233093,-1.2%,https://www.youtube.com/watch?v=cMD63TwzB1o,2017-10-19,YouTube
410,19710,11,7.0,The Race,Tay-K,13.0,7212555,-16.7%,https://www.youtube.com/watch?v=OYhXJaEbw7c,2017-10-19,YouTube
411,19711,12,13.0,Rolex,Ayo & Teo,39.0,6992640,5%,https://www.youtube.com/watch?v=lwk5OUII9Vc,2017-10-19,YouTube
412,19712,13,10.0,Too Good At Goodbyes,Sam Smith,6.0,6817628,-8.8%,https://www.youtube.com/watch?v=J_ub7Etch2U,2017-10-19,YouTube
413,19713,14,14.0,Believer,Imagine Dragons,32.0,6188097,-4.7%,https://www.youtube.com/watch?v=7wtfhZwyrcc,2017-10-19,YouTube
414,19714,15,17.0,Young Dumb & Broke,Khalid,12.0,6134464,-0.3%,https://www.youtube.com/watch?v=IPfJnp1guPc,2017-10-19,YouTube
415,19715,16,15.0,XO TOUR Llif3,Lil Uzi Vert,31.0,6039138,-3.8%,https://www.youtube.com/watch?v=WrsFXgQk5UI,2017-10-19,YouTube
416,19716,17,16.0,Unforgettable (feat. Swae Lee),French Montana,27.0,5906362,-4.4%,https://www.youtube.com/watch?v=CTFtOOh47oo,2017-10-19,YouTube
417,19717,18,19.0,Congratulations (feat. Quavo),Post Malone,39.0,5552205,1.7%,https://www.youtube.com/watch?v=SC4xMk98Pdc,2017-10-19,YouTube
418,19718,19,21.0,New Rules,Dua Lipa,11.0,5495148,11.3%,https://www.youtube.com/watch?v=k2qgadSvNyU,2017-10-19,YouTube
419,19719,20,18.0,Shape of You,Ed Sheeran,41.0,5449816,-3.1%,https://www.youtube.com/watch?v=JGwWNGJdvx8,2017-10-19,YouTube
420,19720,21,20.0,That's What I Like,Bruno Mars,34.0,4874548,-2.6%,https://www.youtube.com/watch?v=PMivT7MJ41M,2017-10-19,YouTube
421,19721,22,25.0,"Pills & Automobiles (feat. Yo Gotti, Kodak Black & A Boogie wit da Hoodie)",Chris Brown,7.0,4819637,4.5%,https://www.youtube.com/watch?v=GTexe8c0eqw,2017-10-19,YouTube
422,19722,23,28.0,Thunder,Imagine Dragons,4.0,4682957,9.3%,https://www.youtube.com/watch?v=fKopy74weus,2017-10-19,YouTube
423,19723,24,31.0,Perfect,Ed Sheeran,3.0,4642482,12.2%,https://www.youtube.com/watch?v=2Vv-BfVoq4g,2017-10-19,YouTube
424,19724,25,24.0,Bad and Boujee (feat. Lil Uzi Vert),Migos,51.0,4631366,0.1%,https://www.youtube.com/watch?v=S-sJp1FfG7Q,2017-10-19,YouTube
426,19726,27,42.0,Havana (feat. Young Thug),Camila Cabello,3.0,4461711,26%,https://www.youtube.com/watch?v=BQ0mxQXmLsk,2017-10-19,YouTube
427,19727,28,23.0,"I'm The One (feat. Justin Bieber, Quavo, Chance The Rapper & Lil Wayne)",DJ Khaled,25.0,4261093,-8.5%,https://www.youtube.com/watch?v=weeI1G46q0o,2017-10-19,YouTube
428,19728,29,22.0,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,18.0,4244848,-10%,https://www.youtube.com/watch?v=fyaI4-5849w,2017-10-19,YouTube
429,19729,30,27.0,HUMBLE.,Kendrick Lamar,30.0,4114448,-7.6%,https://www.youtube.com/watch?v=tvTRZJ-4EyI,2017-10-19,YouTube
430,19730,31,29.0,do re mi (feat. Gucci Mane),blackbear,10.0,4092926,-1.8%,https://www.youtube.com/watch?v=dfzlUHOFQ5k,2017-10-19,YouTube
431,19731,32,73.0,Betrayed,Lil Xan,2.0,4034605,78.1%,https://www.youtube.com/watch?v=EbfK7dei7ec,2017-10-19,YouTube
432,19732,33,26.0,Hi Bich,Bhad Bhabie,4.0,3938691,-11.9%,https://www.youtube.com/watch?v=1NyMSWqIJDQ,2017-10-19,YouTube
433,19733,34,48.0,Mayores (feat. Bad Bunny),Becky G,7.0,3837115,21.4%,https://www.youtube.com/watch?v=GMFewiplIbw,2017-10-19,YouTube
435,19735,36,33.0,Slippery (feat. Gucci Mane),Migos,22.0,3694410,-3.9%,https://www.youtube.com/watch?v=Hm1YFszJWbQ,2017-10-19,YouTube
436,19736,37,34.0,Love Galore (feat. Travis Scott),SZA,14.0,3647834,-4.5%,https://www.youtube.com/watch?v=hHXfCOjb3fk,2017-10-19,YouTube
437,19737,38,39.0,What Ifs (feat. Lauren Alaina),Kane Brown,10.0,3641389,1.9%,https://www.youtube.com/watch?v=fM8V1XOI-14,2017-10-19,YouTube
